C/P:,Collection,IsInterface?,Methods,Useless,Box,CompoundBox,Sampler,Canopy,Immutable,Implementor,PseudoClass,Pool,ControlledCreation,Overrider,Sink,Stateless,CommonState,Outline,FunctionPointer,FunctionObject,Joiner,Designator,Record,Taxonomy,PureType,AugmentedType,Extender,DataManager,Trait,CobolLike,StateMachine,Recursive
com.sun.org.apache.xerces.internal.xpointer.ShortHandPointer,rt,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm.DOM2DTM$CharacterNodeHandler,rt,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.omg.Messaging.SYNC_WITH_TRANSPORT,rt,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.java.swing.plaf.nimbus.CheckBoxMenuItemPainter,rt,N,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.beans.PersistenceDelegate,rt,N,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
com.sun.corba.se.impl.util.SUNVMCID,rt,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.bcel.internal.generic.LALOAD,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java.beans.java_awt_Menu_PersistenceDelegate,rt,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xml.internal.security.algorithms.implementations.SignatureBaseRSA$SignatureRSARIPEMD160,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.xml.internal.bind.v2.runtime.IllegalAnnotationsException,rt,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.java.swing.plaf.motif.resources.motif_zh_HK,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
javax.management.openmbean.OpenMBeanConstructorInfoSupport,rt,N,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.corba.se.impl.transport.CorbaInboundConnectionCacheImpl,rt,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.print.attribute.standard.OrientationRequested,rt,N,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.xml.internal.ws.wsdl.parser.InaccessibleWSDLException$Builder,rt,N,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.lang.model.element.NestingKind,rt,N,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
com.sun.xml.internal.fastinfoset.util.LocalNameQualifiedNamesMap,rt,N,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
javax.management.relation.RoleUnresolved,rt,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.image.codec.jpeg.JPEGDecodeParam,rt,Yes,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
com.sun.corba.se.spi.oa.OADestroyed,rt,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xerces.internal.dom.DOMLocatorImpl,rt,N,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
javax.swing.plaf.synth.SynthStyle,rt,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
com.sun.jmx.snmp.IPAcl.JDMNetMask,rt,N,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.lang.model.util.TypeKindVisitor6,rt,N,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.ws.protocol.soap.MUTube,rt,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sun.java2d.loops.ProcessPath$ProcessHandler,rt,N,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.management.ConnectorAddressLink,rt,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$7,rt,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.reflect.annotation.AnnotationTypeMismatchExceptionProxy,rt,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$6,rt,N,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.nio.channels.OverlappingFileLockException,rt,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$5,rt,N,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$4,rt,N,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.awt.event.MouseAdapter,rt,N,9,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$3,rt,N,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$2,rt,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.print.event.PrintJobListener,rt,Yes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
com.sun.xml.internal.bind.v2.runtime.JAXBContextImpl$1,rt,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.omg.CORBA.CTX_RESTRICT_SCOPE,rt,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.ws.api.pipe.StreamSOAPCodec,rt,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sun.java2d.pipe.RegionSpanIterator,rt,N,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.annotation.processing.Filer,rt,Yes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.omg.CORBA.REBIND,rt,N,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
javax.swing.JPanel,rt,N,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.script.Bindings,rt,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.w3c.dom.events.EventTarget,rt,Yes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
javax.accessibility.AccessibleIcon,rt,Yes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
java.io.Console$1$1,rt,N,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.corba.se.impl.oa.poa.POAFactory$1,rt,N,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.ws.client.sei.AsyncBuilder$DocLit,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xpath.internal.objects.XMLStringFactoryImpl,rt,N,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sun.awt.image.ImageDecoder,rt,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
javax.swing.plaf.basic.BasicToolBarUI$Handler,rt,N,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xalan.internal.xsltc.compiler.NamespaceAlias,rt,N,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.misc.VMNotification,rt,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
com.sun.org.apache.xpath.internal.axes.NodeSequence,rt,N,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.text.StyledEditorKit$1,rt,N,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.awt.windows.WMenuBarPeer,rt,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
com.sun.java.swing.plaf.windows.WindowsBorders$InternalFrameLineBorder,rt,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.security.cert.CertStoreSpi,rt,N,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sun.org.mozilla.javascript.internal.regexp.NativeRegExpCtor,rt,N,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.java.swing.plaf.windows.WindowsLookAndFeel$AudioAction,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.awt.DefaultKeyboardFocusManager,rt,N,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.org.mozilla.javascript.internal.Parser$1,rt,N,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.java.swing.plaf.motif.MotifRadioButtonMenuItemUI,rt,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.corba.se.spi.extension.RequestPartitioningPolicy,rt,N,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
com.sun.xml.internal.stream.buffer.stax.StreamReaderBufferCreator,rt,N,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
org.omg.CORBA.NVList,rt,N,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
java.sql.DatabaseMetaData,rt,Yes,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.ws.encoding.fastinfoset.FastInfosetStreamReaderFactory,rt,N,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.java.swing.plaf.motif.resources.motif_zh_CN,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.java.swing.plaf.nimbus.ScrollPanePainter,rt,N,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.corba.se.impl.orb.PrefixParserAction,rt,N,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.java.swing.plaf.windows.WindowsButtonUI,rt,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.security.cert.CRL,rt,N,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.awt.geom.QuadIterator,rt,N,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.JComponent$AccessibleJComponent$AccessibleContainerHandler,rt,N,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.rmi.transport.Target,rt,N,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.plaf.metal.MetalComboBoxEditor$UIResource,rt,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
com.sun.jndi.ldap.PersistentSearchControl,rt,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.management.snmp.jvmmib.EnumJvmMemoryGCVerboseLevel,rt,N,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xalan.internal.xsltc.compiler.Param,rt,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.misc.VMSupport,rt,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.java.swing.plaf.windows.WindowsFileChooserUI$WindowsFileChooserUIAccessor,rt,N,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.ws.handler.HandlerProcessor$Direction,rt,N,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xerces.internal.impl.dtd.models.CMStateSet,rt,N,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xml.internal.fastinfoset.alphabet.BuiltInRestrictedAlphabets,rt,N,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xerces.internal.xpointer.XPointerProcessor,rt,Yes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
com.sun.corba.se.spi.activation.ServerAlreadyInstalledHolder,rt,N,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xml.internal.dtm.ref.DTMDefaultBaseIterators$TypedAttributeIterator,rt,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.management.openmbean.OpenMBeanInfoSupport,rt,N,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.lang.reflect.Type,rt,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
java.security.cert.PKIXBuilderParameters,rt,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.xml.ws.spi.ServiceDelegate,rt,N,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
com.sun.xml.internal.bind.v2.runtime.unmarshaller.Loader,rt,N,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xml.internal.utils.DOM2Helper,rt,N,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.net.www.protocol.http.NTLMAuthentication$2,rt,N,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.net.www.protocol.http.NTLMAuthentication$1,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java.awt.JobAttributes$SidesType,rt,N,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
javax.swing.SpringLayout$1,rt,N,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.xml.internal.ws.client.dispatch.SOAPSourceDispatch,rt,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.corba.se.pept.encoding.OutputObject,rt,Yes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
javax.swing.text.SegmentCache,rt,N,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xpath.internal.jaxp.XPathExpressionImpl,rt,N,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.java2d.opengl.OGLRenderer$Tracer$1,rt,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.rmi.transport.DGCClient$EndpointEntry$RefEntry$PhantomLiveRef,rt,N,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
javax.swing.plaf.basic.BasicTransferable,rt,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.util.resources.TimeZoneNames_en_CA,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xml.internal.security.keys.keyresolver.KeyResolverException,rt,N,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java.awt.dnd.SerializationTester,rt,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
sun.management.snmp.jvminstr.JvmMemMgrPoolRelEntryImpl,rt,N,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xpath.internal.functions.FuncStartsWith,rt,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.plaf.ActionMapUIResource,rt,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
sun.management.snmp.jvmmib.JVM_MANAGEMENT_MIB,rt,N,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.omg.PortableServer.SERVANT_RETENTION_POLICY_ID,rt,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.org.apache.xerces.internal.xs.ItemPSVI,rt,Yes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
com.sun.corba.se.spi.monitoring.MonitoringFactories,rt,N,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sun.awt.im.InputMethodManager,rt,N,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.jmx.snmp.IPAcl.PrincipalImpl,rt,N,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.xml.stream.events.EndElement,rt,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
com.sun.xml.internal.ws.transport.http.HttpAdapterList,rt,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.KeyStroke,rt,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
javax.swing.plaf.metal.MetalIconFactory$1,rt,N,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sun.applet.TextFrame$1,rt,N,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.JSpinner$DateEditor,rt,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
java.awt.EventQueue,rt,N,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
com.sun.xml.internal.txw2.NamespaceResolver,rt,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
com.sun.xml.internal.bind.v2.runtime.reflect.Lister$IDREFS,rt,N,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.reflect.UnsafeQualifiedLongFieldAccessorImpl,rt,N,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.omg.CORBA.portable.UnknownException,rt,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.lang.RuntimeException,rt,N,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xml.internal.dtm.ref.DTMDefaultBaseIterators$TypedSingletonIterator,rt,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.imageio.event.IIOWriteProgressListener,rt,Yes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
com.sun.xml.internal.ws.wsdl.writer.document.soap.HeaderFault,rt,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
javax.swing.JRootPane$AccessibleJRootPane,rt,N,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.Spring$StaticSpring,rt,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.media.sound.StandardMidiFileWriter,rt,N,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java.util.Hashtable$EmptyIterator,rt,N,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xerces.internal.impl.dv.xs.YearMonthDV,rt,N,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.util.LocaleServiceProviderPool,rt,N,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sun.nio.cs.UTF_8$1,rt,N,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.corba.se.spi.activation.RepositoryOperations,rt,Yes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
java.security.SecureRandomSpi,rt,N,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sun.util.resources.TimeZoneNames_en_IE,rt,N,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
com.sun.org.apache.xerces.internal.parsers.SecurityConfiguration,rt,N,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.omg.CORBA.DynAnyPackage.InvalidSeq,rt,N,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
java.awt.MenuShortcut,rt,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.jmx.snmp.agent.SnmpGenericObjectServer,rt,N,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javax.swing.text.AbstractDocument$DefaultDocumentEvent,rt,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
